   1.60000002      0.100000001      -2.10448746E-02          25
   1.60000002      0.150000006      -6.80023665E-03          25
   1.60000002      0.200000003      -5.03536174E-03          25
   1.60000002      0.250000000      -4.70835809E-03          25
   1.60000002      0.300000012      -4.41124057E-03          25
   1.60000002      0.350000024      -4.42403601E-03          25
   1.60000002      0.400000036      -4.42415848E-03          25
   1.60000002      0.450000048      -4.39151097E-03          25
   1.60000002      0.500000060      -4.36630705E-03          25
   1.60000002      0.550000072      -4.29423526E-03          25
   1.60000002      0.600000083      -4.30148328E-03          25
   1.60000002      0.650000095      -4.17438196E-03          25
   1.60000002      0.700000107      -4.17010440E-03          25
   1.60000002      0.750000119      -4.25104192E-03          25
   1.60000002      0.800000131      -4.36355872E-03          25
   1.60000002      0.850000143      -4.04634606E-03          25
   1.60000002      0.900000155      -4.34828922E-03          25
   1.60000002      0.950000167      -3.95808369E-03          25
   1.60000002       1.00000012      -4.43975953E-03          25
   1.60000002       1.05000007      -3.67313484E-03          25
   1.60000002       1.10000002      -3.47605487E-03          25
   1.60000002       1.14999998      -2.36534514E-03          25
   1.60000002       1.19999993      -2.46555055E-03          25
   1.60000002       1.24999988      -2.26237904E-03          25
   1.60000002       1.29999983      -2.01583793E-03          25
   1.60000002       1.34999979      -1.35175441E-03          25
   1.60000002       1.39999974      -2.15703552E-03          25
   1.60000002       1.44999969      -1.52633456E-03          25
   1.60000002       1.49999964      -2.22870801E-03          25
   1.60000002       1.54999959      -1.36977539E-03          25
   1.60000002       1.59999955      -9.42762708E-04          25
   1.60000002       1.64999950      -1.17471430E-03          25
   1.60000002       1.69999945      -1.68782205E-03          25
   1.60000002       1.74999940      -1.21833850E-03          25
   1.60000002       1.79999936      -2.26574164E-04          25
   1.60000002       1.84999931      -9.48345580E-04          25
   1.60000002       1.89999926      -4.99403104E-04          25
   1.60000002       1.94999921      -9.25465429E-04          25
   1.60000002       1.99999917      -2.08609155E-04          25
   1.60000002       2.04999924       1.01697620E-03          25
   1.60000002       2.09999919       5.71866520E-04          25
   1.60000002       2.14999914       1.62233587E-03          25
   1.60000002       2.19999909       1.74697826E-03          25
   1.60000002       2.24999905       2.77036219E-03          25
   1.60000002       2.29999900       3.32084415E-03          25
   1.60000002       2.34999895       4.15166840E-03          25
   1.60000002       2.39999890       4.61761281E-03          25
   1.60000002       2.44999886       3.45955370E-03          25
   1.60000002       2.49999881       2.79506808E-03          25
   1.60000002       2.54999876       2.42014858E-03          25
   1.60000002       2.59999871       7.32320175E-03          25
   1.60000002       2.64999866       7.61510013E-03          25
   1.60000002       2.69999862       7.07985414E-03          25
   1.60000002       2.74999857       1.00800321E-02          25
   1.60000002       2.79999852       1.10096522E-02          25
   1.60000002       2.84999847       9.77657363E-03          25
   1.60000002       2.89999843       1.20007638E-02          25
   1.60000002       2.94999838       1.39699541E-02          25
   1.60000002       2.99999833       1.86436549E-02          25
