   1.5499999523162842        1.0000000000000000       0.990000010       9.99999978E-03   0.00000000       0.00000000       0.00000000       1.50000000       0.00000000    
   1.5749999526888132        1.0000000000000000       0.930000007       5.49999997E-02   0.00000000       0.00000000       0.00000000       1.51499999       0.00000000    
   1.5999999530613422        1.0000000000000000       0.829999983      0.129999995       0.00000000       0.00000000       4.99999989E-03   1.53999996       0.00000000    
   1.6249999534338713        1.0000000000000000       0.639999986      0.245000005       0.00000000       0.00000000       1.49999997E-02   1.61500001       0.00000000    
   1.6499999538064003        1.0000000000000000       0.324999988      0.414999992       0.00000000       0.00000000       9.49999988E-02   1.75999999       0.00000000    
   1.6749999541789293        1.0000000000000000        8.50000009E-02  0.474999994       0.00000000       0.00000000      0.170000002       1.94000006       0.00000000    
   1.6999999545514584        1.0000000000000000        4.50000018E-02  0.474999994       0.00000000       0.00000000      0.259999990       1.98000002       0.00000000    
   1.7249999549239874        1.0000000000000000        1.49999997E-02  0.435000002       4.99999989E-03   0.00000000      0.430000007       2.04500008       0.00000000    
   1.7499999552965164        1.0000000000000000        0.00000000      0.300000012       0.00000000       0.00000000      0.550000012       2.20000005       0.00000000    
   1.7749999556690454        1.0000000000000000        0.00000000      0.324999988       4.99999989E-03   0.00000000      0.600000024       2.17000008       0.00000000    
   1.7999999560415745        1.0000000000000000        0.00000000      0.289999992       0.00000000       0.00000000      0.639999986       2.21000004       0.00000000    
