   1.60000002      0.100000001      -4.11331430E-02          50
   1.60000002      0.150000006      -1.83453057E-02          50
   1.60000002      0.200000003      -8.14266410E-03          50
   1.60000002      0.250000000      -6.90208934E-03          50
   1.60000002      0.300000012      -6.92355074E-03          50
   1.60000002      0.350000024      -6.26288215E-03          50
   1.60000002      0.400000036      -6.06635818E-03          50
   1.60000002      0.450000048      -5.51702082E-03          50
   1.60000002      0.500000060      -4.95259231E-03          50
   1.60000002      0.550000072      -5.36312442E-03          50
   1.60000002      0.600000083      -5.41844685E-03          50
   1.60000002      0.650000095      -5.24613215E-03          50
   1.60000002      0.700000107      -5.89743303E-03          50
   1.60000002      0.750000119      -5.76212956E-03          50
   1.60000002      0.800000131      -5.20427944E-03          50
   1.60000002      0.850000143      -5.75025519E-03          50
   1.60000002      0.900000155      -5.12011303E-03          50
   1.60000002      0.950000167      -5.23717143E-03          50
   1.60000002       1.00000012      -4.92824474E-03          50
   1.60000002       1.05000007      -5.01228729E-03          50
   1.60000002       1.10000002      -4.84720618E-03          50
   1.60000002       1.14999998      -5.03373146E-03          50
   1.60000002       1.19999993      -4.72590933E-03          50
   1.60000002       1.24999988      -3.86310485E-03          50
   1.60000002       1.29999983      -4.07265313E-03          50
   1.60000002       1.34999979      -4.54136683E-03          50
   1.60000002       1.39999974      -4.60523181E-03          50
   1.60000002       1.44999969      -3.84029513E-03          50
   1.60000002       1.49999964      -3.61712603E-03          50
   1.60000002       1.54999959      -3.67568736E-03          50
   1.60000002       1.59999955      -2.53635575E-03          50
   1.60000002       1.64999950      -3.14590149E-03          50
   1.60000002       1.69999945      -2.90303142E-03          50
   1.60000002       1.74999940      -3.61970463E-03          50
   1.60000002       1.79999936      -2.61743017E-03          50
   1.60000002       1.84999931      -1.13315799E-03          50
   1.60000002       1.89999926      -2.20427243E-03          50
   1.60000002       1.94999921      -2.92436313E-03          50
   1.60000002       1.99999917      -1.70823070E-03          50
   1.60000002       2.04999924      -1.15012494E-03          50
   1.60000002       2.09999919      -2.28472101E-03          50
   1.60000002       2.14999914      -2.72060017E-04          50
   1.60000002       2.19999909      -1.57920318E-03          50
   1.60000002       2.24999905      -2.19390518E-03          50
   1.60000002       2.29999900      -1.00557401E-03          50
   1.60000002       2.34999895      -1.53990765E-03          50
   1.60000002       2.39999890      -5.92326454E-04          50
   1.60000002       2.44999886       4.10634268E-04          50
   1.60000002       2.49999881       1.63347984E-03          50
   1.60000002       2.54999876       9.35273536E-04          50
   1.60000002       2.59999871       2.18318193E-03          50
   1.60000002       2.64999866       8.42020905E-04          50
   1.60000002       2.69999862       4.82646748E-03          50
   1.60000002       2.74999857       5.63776959E-03          50
   1.60000002       2.79999852       4.74130735E-03          50
   1.60000002       2.84999847       9.68518388E-03          50
   1.60000002       2.89999843       6.03506994E-03          50
   1.60000002       2.94999838       8.27575848E-03          50
   1.60000002       2.99999833       1.36545477E-02          50
