   1.3999999761581421        1.0000000000000000        1.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.4499999769032001        1.0000000000000000        1.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.4999999776482582        1.0000000000000000        1.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.5499999783933163        1.0000000000000000        1.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.5999999791383743        1.0000000000000000       0.949999988       5.00000007E-02   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.6499999798834324        1.0000000000000000        0.00000000      0.649999976       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.6999999806284904        1.0000000000000000        0.00000000      0.275000006       0.00000000       0.00000000      0.349999994      0.349999994       0.00000000    
   1.7499999813735485        1.0000000000000000        0.00000000       7.50000030E-02   0.00000000       0.00000000      0.750000000      0.750000000       0.00000000    
   1.7999999821186066        1.0000000000000000        0.00000000       7.50000030E-02   0.00000000       0.00000000      0.850000024      0.850000024       0.00000000    
   1.8499999828636646        1.0000000000000000        0.00000000       5.00000007E-02   0.00000000       0.00000000      0.925000012      0.925000012       0.00000000    
   1.8999999836087227        1.0000000000000000        0.00000000       0.00000000       0.00000000       0.00000000       1.00000000       1.00000000       0.00000000    
   1.9499999843537807        1.0000000000000000        0.00000000       0.00000000       0.00000000       0.00000000       1.00000000       1.00000000       0.00000000    
   1.9999999850988388        1.0000000000000000        0.00000000       0.00000000       0.00000000       0.00000000       1.00000000       1.00000000       0.00000000    
